Unnamed: 0,words,Kana
6780,インベスターリターン,インベスターリターン
6781,ＥＩＡ週間石油統計,
6782,ESPフォーキャスト調査,エspフォーキャストチョウサ
6783,ＥＢＩＴＤＡ,
6784,ＥＰＳ,
6785,Ｉｆｏ景況感指数,
6786,ＥＶ,
6787,EV/EBITDA倍率,
6788,ＥＶＡ,
6789,イールドカーブ,イールドカーブ
6790,イールドスプレッド,イールドスプレッド
6791,イールドレシオ,イールドレシオ
6792,Ｗｅｓｔｐａｃ消費者信頼感指数,
6793,売上債権回転率,ウリアゲサイケンカイテンリツ
6794,売上高成長率,ウリアゲダカセイチョウリツ
6795,売上高販管費率,ウリアゲダカハンカンヒリツ
6796,ＨＶ,
6797,益利回り,マスリマワリ
6798,Ｓ＆Ｐ,
6799,Ｓ＆Ｐケース・シラー住宅価格指数,
6800,ＳＡＣＣＩ景況感指数,
6801,ＳＴ指数,
6802,Ｓ＆Ｐ500,
6803,Ｓ＆Ｐ新興国ＲＥＩＴ指数,
6804,Ｓ＆Ｐ先進国ＲＥＩＴ指数,
6805,ＳＶＭＥ購買担当者景況指数,
6806,ＮＯＩ利回り,
6807,ＮＣＤ,
6808,ＮＴ倍率,
6809,ＦＦＯ,
6810,ＦＦ金利,
6811,ＦＴＳＥ世界国債インデックス,
6812,ＦＴＳＥ全世界株価指数,
6813,ＦＴＳＥ100指数,
6814,ＦＴ100,
6815,ＭＳＣＩエマージング・マーケット・インデックス,
6816,ＭＳＣＩ－ＫＯＫＵＳＡＩ指数,
6817,ＭＳＣＩ指数,
6818,ＭＳＣＩ世界株価指数,
6819,ＭＢＡ住宅ローン申請指数,
6820,ＬＴＶ,
6821,円円スワップ,ユエンユエンスワップ
6822,円金利スワップ,エンキンリスワップ
6823,Yen Swap,yエン sワp
6824,ＡＮＺ企業信頼感指数,
6825,ＡＤＰ雇用者数,
6826,大型株,オオガタカブ
6827,オシレーター,オシレーター
6828,卸売売上高,オロシウリウリアゲダカ
6829,卸売在庫（米国）,オロシウリザイコ（ベイコク）
6830,卸売物価指数,オロシウリブッカシスウ
6831,乖離率,カイリリツ
6832,価格変動性,カカクヘンドウセイ
6833,格付け,カクヅケ
6834,格付け格差,カクヅケカクサ
6835,格付け会社,カクヅケカイシャ
6836,格付け機関,カクヅケキカン
6837,格付投資情報センター,カクツケトウシジョウホウセンター
6838,加重平均,カジュウヘイキン
6839,加重平均株価,カジュウヘイキンカブカ
6840,加重平均資本コスト,カジュウヘイキンシホンコスト
6841,加重平均利回り,カジュウヘイキンリマワリ
6842,ＣＡＣ４０指数,
6843,勝手格付け,カッテカクヅケ
6844,株価キャッシュフロー倍率,カブカキャッシュフローバイリツ
6845,株価指数,カブカシスウ
6846,株価指標,カブカシヒョウ
6847,株価収益率,カブカシュウエキリツ
6848,株価純資産倍率,カブカジュンシサンバイリツ
6849,株式益利回り,カブシキマスリマワリ
6850,株式投資収益率,カブシキトウシシュウエキリツ
6851,株主資本配当率,カブヌシシホンハイトウリツ
6852,株主資本利益率,カブヌシシホンリエキリツ
6853,完全失業率,カンゼンシツギョウリツ
6854,概算要求基準,ガイサンヨウキュウキジュン
6855,ガンマ,ガンマ
6856,機械受注統計,キカイジュチュウトウケイ
6857,期間騰落率,キカントウラクリツ
6858,企業在庫（米国）,キギョウザイコ（ベイコク）
6859,企業物価指数,キギョウブッカシスウ
6860,企業向けサービス価格指数,キギョウムケサービスカカクシスウ
6861,基準地価,キジュンチカ
6862,基準割引率および基準貸付利率,キジュンワリビキリツオヨビキジュンカシツケリリツ
6863,季節調整値,キセツチョウセイチ
6864,基礎的財政収支,キソテキザイセイシュウシ
6865,規模別株価指数,キボベツカブカシスウ
6866,キャッシュ・コンバージョン・サイクル,キャッシュ・コンバージョン・サイクル
6867,共通ＫＰＩ,
6868,恐怖指数,キョウフシスウ
6869,ＧＩＣＳ,
6870,逆イールド,ギャクイールド
6871,業況判断ＤＩ,
6872,業種,ギョウシュ
6873,景気ウオッチャー指数,ケイキウオッチャーシスウ
6874,景気ウオッチャー調査,ケイキウオッチャーチョウサ
6875,景気条項,ケイキジョウコウ
6876,景気先行指数（米国）,ケイキセンコウシスウ（ベイコク）
6877,景気動向指数,ケイキドウコウシスウ
6878,経常収支,ケイジョウシュウシ
6879,決定係数,ケッテイケイスウ
6880,建設支出（米国）,ケンセツシシュツ（ベイコク）
6881,ＫＯＦスイス先行指数,
6882,月例経済報告,ゲツレイケイザイホウコク
6883,原材料価格指数（カナダ）,ゲンザイリョウカカクシスウ（カナダ）
6884,コアコアＣＰＩ,
6885,コアコア（物価）指数,コアコア（ブッカ）シスウ
6886,コア（物価）指数,コア（ブッカ）シスウ
6887,公共部門ネット負債,コウキョウブモンネットフサイ
6888,鉱工業指数,コウコウギョウシスウ
6889,鉱工業生産指数,コウコウギョウセイサンシスウ
6890,鉱工業製品価格（カナダ）,コウコウギョウセイヒンカカク（カナダ）
6891,公示地価,コウジチカ
6892,購買担当者景気指数,コウバイタントウモノケイキシスウ
6893,購買力平価,コウバイリョクヘイカ
6894,小売売上高,コウリウリアゲダカ
6895,小売物価指数（英国）,コウリブッカシスウ（エイコク）
6896,小型株,コガタカブ
6897,国際収支,コクサイシュウシ
6898,国際収支マニュアル,コクサイシュウシマニュアル
6899,国内総所得,コクナイソウショトク
6900,国内総生産,コクナイフソウサン
6901,国民総支出,コクミンソウシシュツ
6902,国民総所得,コクミンソウショトク
6903,個人支出（米国）,コジンシシュツ（ベイコク）
6904,個人消費支出,コジンショウヒシシュツ
6905,個人消費（米国）,コジンショウヒ（ベイコク）
6906,個人所得（米国）,コジンショトク（ベイコク）
6907,雇用者数（オーストラリア）,コヨウシャカズ（オーストラリア）
6908,雇用者数（カナダ）,コヨウシャカズ（カナダ）
6909,雇用統計（米国）,コヨウトウケイ（ベイコク）
6910,コンベクシティ,コンベクシティ
6911,コンポジット・インデックス,コンポジット・インデックス
6912,最終利回り,サイシュウリマワリ
6913,最優遇貸出金利,サイユウグウタイシュツキンリ
6914,先物理論価格,サキモノリロンカカク
6915,サスティナブル成長率,サスティナブルセイチョウリツ
6916,在庫指数,ザイコシスウ
6917,シカゴ購買部協会景気指数,シカゴコウバイブキョウカイケイキシスウ
6918,資金供給量,シキンキョウキュウリョウ
6919,市場金利,シジョウキンリ
6920,市中金利,シチュウキンリ
6921,失業者数（ドイツ）,シツギョウシャカズ（ドイツ）
6922,失業率,シツギョウリツ
6923,失業率（オーストラリア）,シツギョウリツ（オーストラリア）
6924,失業率（カナダ）,シツギョウリツ（カナダ）
6925,失業率（ドイツ）,シツギョウリツ（ドイツ）
6926,シティ世界国債インデックス,シティセカイコクサイインデックス
6927,上海Ａ株指数,
6928,上海総合指数,シャンハイソウゴウシスウ
6929,上海Ｂ株指数,
6930,シャープ測度,シャープソクド
6931,シャープ・レシオ,シャープ・レシオ
6932,終利,オワリリ
6933,消費活動指数,ショウヒカツドウシスウ
6934,消費者信頼感指数,ショウヒシャシンライカンシスウ
6935,消費者信頼感指数（米国）,ショウヒシャシンライカンシスウ（ベイコク）
6936,消費者態度指数,ショウヒシャタイドシスウ
6937,消費者物価基準改定,ショウヒシャブッカキジュンカイテイ
6938,消費者物価指数,ショウヒシャブッカシスウ
6939,消費動向指数,ショウヒドウコウシスウ
6940,シラーＰＥＲ,
6941,新規失業保険申請件数（米国）,シンキシツギョウホケンシンセイケンスウ（ベイコク）
6942,新築住宅販売件数（米国）,シンチクジュウタクハンバイケンスウ（ベイコク）
6943,信用格付け会社,シンヨウカクヅケカイシャ
6944,ＣＩ,
6945,ＣＲＢ指数,
6946,ＣＦＰＳ,
6947,ＣＣＩ,
6948,ＣＴＩ,
6949,ＣＤ,
6950,ＣＰＩ,
6951,ＪＰモルガンＧＢＩ‐ＥＭグローバル・ダイバーシファイド,
6952,ＪＣＲ,
6953,ＪＰＸ日経400,
6954,時価総額,ジカソウガク
6955,自己資本利益率,ジコシホンリエキリツ
6956,実質可処分所得,ジッシツカショブンショトク
6957,実質為替レート,ジッシツカワセレート
6958,実質賃金,ジッシツチンギン
6959,ジニ係数,ジニケイスウ
6960,ジャカルタ総合指数,ジャカルタソウゴウシスウ
6961,住宅建築許可件数,ジュウタクケンチクキョカケンスウ
6962,住宅着工件数,ジュウタクチャッコウケンスウ
6963,住宅着工・着工許可件数（米国）,ジュウタクチャッコウ・チャッコウキョカケンスウ（ベイコク）
6964,重要業績評価指標,ジュウヨウギョウセキヒョウカシヒョウ
6965,需給ギャップ,ジュキュウギャップ
6966,順位相関指数,ジュンイソウカンシスウ
6967,順イールド,ジュンイールド
6968,譲渡性預金,ジョウトセイヨキン
6969,除数,ジョスウ
6970,ＧＮＩ,
6971,ＧＮＰ,
6972,ＧＤＩ,
6973,ＧＤＥ,
6974,ＧＤＰ,
6975,ＧＤＰギャップ,
6976,ＧＤＰ統計（米国）,
6977,スタイルインデックス,スタイルインデックス
6978,スタンダード・アンド・プアーズ,スタンダード・アンド・プアーズ
6979,スタンダード・アンド・プアーズ500種指数,
6980,スティープ化,スティープカ
6981,スプリット・レーティング,スプリット・レーティング
6982,スポットレート,スポットレート
6983,スマイルカーブ,スマイルカーブ
6984,スマートベータ,スマートベータ
6985,スマートβ,
6986,スマートベータ運用,スマートベータウンヨウ
6987,スマートβ運用,
6988,スローストキャスティクス,スローストキャスティクス
6989,政策金利,セイサクキンリ
6990,生産者物価指数,セイサンシャブッカシスウ
6991,製造業新規受注,セイゾウギョウシンキジュチュウ
6992,製造業生産高,セイゾウギョウセイサンダカ
6993,設備稼働率,セツビカドウリツ
6994,設備投資,セツビトウシ
6995,先行指数,センコウシスウ
6996,潜在ＧＤＰ,
6997,ＳＥＮＳＥＸ30指数,
6998,先導株比率,センドウカブヒリツ
6999,セータ,セータ
7000,ＺＥＷ景況感指数,
7001,ゼロ金利（政策）,ゼロキンリ（セイサク）
7002,全国企業短期経済観測調査,ゼンコクキギョウタンキケイザイカンソクチョウサ
7003,全産業活動指数,ゼンサンギョウカツドウシスウ
7004,総合利回り,ソウゴウリマワリ
7005,総資産利益率,ソウシサンリエキリツ
7006,総資本回転率,ソウシホンカイテンリツ
7007,対外純資産,タイガイジュンシサン
7008,耐久財受注（米国）,タイキュウザイジュチュウ（ベイコク）
7009,対米証券投資,タイベイショウケントウシ
7010,台湾加権指数,タイワンカケンシスウ
7011,棚卸資産回転率,タナオロシシサンカイテンリツ
7012,短期プライムレート,タンキプライムレート
7013,単純平均株価,タンジュンヘイキンカブカ
7014,単純平均利回り,タンジュンヘイキンリマワリ
7015,第3次産業活動指数,
7016,ダウ工業株30種平均,
7017,ＤＡＸ,
7018,ＤＡＸ指数,
7019,ＷＴＩ,
7020,ＷＴＩ原油先物,
7021,地域別支出総合指数,チイキベツシシュツソウゴウシスウ
7022,遅行指数,チコウシスウ
7023,中型株,チュウガタカブ
7024,中古住宅販売件数（米国）,チュウコジュウタクハンバイケンスウ（ベイコク）
7025,中古住宅販売成約指数（米国）,チュウコジュウタクハンバイセイヤクシスウ（ベイコク）
7026,長期金利操作,チョウキキンリソウサ
7027,長期プライムレート,チョウキプライムレート
7028,直接利回り,チョクセツリマワリ
7029,直利,ナオトシ
7030,通貨残高,ツウカザンダカ
7031,Ｔｉｅｒ２,
7032,Ｔｉｅｒ１,
7033,ＴＦＰ,
7034,テクニカル指標,テクニカルシヒョウ
7035,転換率,テンカンリツ
7036,ディフュージョン・インデックス,ディフュージョン・インデックス
7037,ＤＩ,
7038,ＤＥレシオ,
7039,ＤＯＥ,
7040,出来高,デキダカ
7041,デフレギャップ,デフレギャップ
7042,デュレーション,デュレーション
7043,デルタ,デルタ
7044,投下資本利益率,トウカシホンリエキリツ
7045,投資主体別売買状況,トウシシュタイベツバイバイジョウキョウ
7046,投資部門別売買状況,トウシブモンベツバイバイジョウキョウ
7047,東証株価指数,トウショウカブカシスウ
7048,東証2部株価指数,
7049,東証配当フォーカス100指数,
7050,東証ＲＥＩＴ指数,
7051,投資利益率,トウシリエキリツ
7052,騰落株線,トウラクカブセン
7053,騰落率,トウラクリツ
7054,ＴＯＰＩＸ,
7055,ＴＯＰＩＸ Core30,
7056,ＴＯＰＩＸ1000,
7057,ＴＯＰＩＸニューインデックスシリーズ,
7058,ＴＯＰＩＸ１００,
7059,取引高,トリヒキタカ
7060,トータルリターン,トータルリターン
7061,ドイツ株価指数,ドイツカブカシスウ
7062,ドットチャート,ドットチャート
7063,ナスダック総合指数,ナスダックソウゴウシスウ
7064,日銀短観,ニチギンタンカン
7065,日経株価指数300,
7066,日経ジャスダック平均株価,ニッケイジャスダックヘイキンカブカ
7067,日経総合株価指数,ニッケイソウゴウカブカシスウ
7068,日経通貨インデックス,ニッケイツウカインデックス
7069,日経225　Ｗｅｅｋｌｙオプション,
7070,日経配当指数,ニッケイハイトウシスウ
7071,日経平均株価,ニッケイヘイキンカブカ
7072,日経平均高配当株５０指数,
7073,日経平均ボラティリティー・インデックス,ニッケイヘイキンボラティリティー・インデックス
7074,日本格付研究所,ニッポンカクツケケンキュウショ
7075,ニューヨーク連銀製造業景気指数,ニューヨークレンギンセイゾウギョウケイキシスウ
7076,ネットキャッシュ,ネットキャッシュ
7077,値つき率,アタイツキリツ
7078,値付率,アタイツキリツ
7079,ネーションワイド住宅価格,ネーションワイドジュウタクカカク
7080,ＮＯＭＵＲＡ－ＢＰＩ,
7081,ＮＯＭＵＲＡ－ＢＰＩ総合指数,
7082,配当性向,ハイトウセイコウ
7083,ハリファックス住宅価格,ハリファックスジュウタクカカク
7084,ハンセン株価指数,ハンセンカブカシスウ
7085,売買回転率,バイバイカイテンリツ
7086,売買代金回転率,バイバイダイキンカイテンリツ
7087,売買高,バイバイタカ
7088,バフェット指標,バフェットシヒョウ
7089,バルチック海運指数,バルチックカイウンシスウ
7090,パフォーマンス,パフォーマンス
7091,パフォーマンスデータ,パフォーマンスデータ
7092,パリティー,パリティー
7093,ヒストリカルボラティリティー,ヒストリカルボラティリティー
7094,1株当たりキャッシュフロー,
7095,一株当たりキャッシュフロー,イチカブアタリキャッシュフロー
7096,1株当たり純資産,
7097,一株当たり純資産,イチカブアタリジュンシサン
7098,1株当たり利益,
7099,一株当たり利益,イチカブアタリリエキ
7100,非農業部門雇用者数,ヒノウギョウブモンコヨウシャカズ
7101,標準物,ヒョウジュンモノ
7102,ＶＩＸ指数,
7103,ＢＤＩ,
7104,ＢＰＳ,
7105,ＰＥＲ,
7106,ＰＳＩ20指数,
7107,ＰＳＲ,
7108,ＰＭＩ,
7109,ＰＣＥデフレーター,
7110,ＰＣＦＲ,
7111,ＰＢＲ,
7112,ＰＰＩ,
7113,ファンダメンタル・バリュー,ファンダメンタル・バリュー
7114,フィッチ,フィッチ
7115,フィッチ・レーティングス,フィッチ・レーティングス
7116,フィラデルフィア連銀製造業景況指数,フィラデルフィアレンギンセイゾウギョウケイキョウシスウ
7117,浮動株比率,フドウカブヒリツ
7118,フラット化,フラットカ
7119,ＶＷＡＰ,
7120,ブッシェル,ブッシェル
7121,ブラックショールズモデル,ブラックショールズモデル
7122,ブレークイーブンインフレ率,ブレークイーブンインフレリツ
7123,プライマリーバランス,プライマリーバランス
7124,プライムレート,プライムレート
7125,平均直利,ヘイキンナオトシ
7126,平均利回り,ヘイキンリマワリ
7127,ヘンリーハブ,ヘンリーハブ
7128,ベガ,ベガ
7129,β（ベータ）値,
7130,ベータ値,ベータアタイ
7131,ＰＥＧレシオ,
7132,法人企業統計,ホウジンキギョウトウケイ
7133,北海ブレント,ホッカイブレント
7134,貿易収支,ボウエキシュウシ
7135,貿易統計,ボウエキトウケイ
7136,ボベスパ指数,ボベスパシスウ
7137,ボラティリティー,ボラティリティー
7138,ボリュームレシオ,ボリュームレシオ
7139,ポテンシャルＧＤＰ,
7140,マイナス金利（政策）,マイナスキンリ（セイサク）
7141,ＭＡＣＤ,
7142,マネタリーベース,マネタリーベース
7143,マネーストック,マネーストック
7144,ＭｉＦＩＤ,
7145,無担保コール翌日物,ムタンポコールヨクジツモノ
7146,ムーディーズ,ムーディーズ
7147,メキシコボルサ指数,メキシコボルサシスウ
7148,モメンタム,モメンタム
7149,有効求人倍率,ユウコウキュウジンバイリツ
7150,優待利回り,ユウタイリマワリ
7151,輸入物価指数（米国）,ユニュウブツアタイシスウ（ベイコク）
7152,ユーロ圏業況判断指数,ユーロケンギョウキョウハンダンシスウ
7153,ユーロ・ストックス５０,
7154,予想配当利回り,ヨソウハイトウリマワリ
7155,予想ＰＥＲ,
7156,予想変動率,ヨソウヘンドウリツ
7157,予備格付け,ヨビカクヅケ
7158,ラスパイレス指数,ラスパイレスシスウ
7159,ラッセル2000,
7160,李克強指数,スモモコクキョウシスウ
7161,リスクプレミアム,リスクプレミアム
7162,リビジョン・インデックス,リビジョン・インデックス
7163,流動比率,リュウドウヒリツ
7164,類似会社比準価格算定方式,ルイジカイシャヒジュンカカクサンテイホウシキ
7165,歴史的変動率,レキシテキヘンドウリツ
7166,レシオ,レシオ
7167,レッドチップ指数,レッドチップシスウ
7168,連単倍率,レンタンバイリツ
7169,レーティング,レーティング
7170,ロイターズ／ジェフリーズＣＲＢ指数,
7171,労働生産性,ロウドウセイサンセイ
7172,労働分配率,ロウドウブンパイリツ
7173,路線価,ロセンカ
7174,ＷＡＣＣ,
7175,ＩＲＳ,
7176,ＩＦＡ,
7177,ＩＳＩＮコード,
7178,ＩＣＯ,
7179,相対取引,ソウタイトリヒキ
7180,相対売買,ソウタイバイバイ
7181,ＩＴＭ,
7182,ＩＶ,
7183,アウトライト取引,アウトライトトリヒキ
7184,アウト・オブ・ザ・マネー,アウト・オブ・ザ・マネー
7185,青空銘柄,アオゾラメイガラ
7186,アスク,アスク
7187,アセットスワップ,アセットスワップ
7188,アセット・アロケーション,アセット・アロケーション
7189,アット・ザ・マネー,アット・ザ・マネー
7190,アノマリー,アノマリー
7191,Ａｍｅｘ,
7192,アメリカンタイプオプション,アメリカンタイプオプション
7193,アルゴリズム高速取引,アルゴリズムコウソクトリヒキ
7194,アルゴリズム取引,アルゴリズムトリヒキ
7195,アルゴリズムトレード,アルゴリズムトレード
7196,アローヘッド,アローヘッド
7197,安定操作,アンテイソウサ
7198,アンビシャス,アンビシャス
7199,アービトラージ,アービトラージ
7200,アービトラージャー,アービトラージャー
7201,ＲＴＧＳ,
7202,ＩＳＤＡ,
7203,板,イタ
7204,委託証拠金,イタクショウコキン
7205,委託手数料,イタクテスウリョウ
7206,委託売買,イタクバイバイ
7207,委託保証金,イタクホショウキン
7208,委託保証金率,イタクホショウキンリツ
7209,板寄せ,イタヨセ
7210,一般気配,イッパンケハイ
7211,イベント・ドリブン,イベント・ドリブン
7212,イミュニゼーション戦略,イミュニゼーションセンリャク
7213,インサイダー取引,インサイダートリヒキ
7214,インターコンチネンタル取引所,インターコンチネンタルトリヒキジョ
7215,インターネット証券,インターネットショウケン
7216,インターネットブローカー,インターネットブローカー
7217,インターマーケットスプレッド取引,インターマーケットスプレッドトリヒキ
7218,インディカティブＮＡＶ,
7219,インデックス売買,インデックスバイバイ
7220,インフレ・ヘッジ,インフレ・ヘッジ
7221,インフレーション・リスク,インフレーション・リスク
7222,インプライドボラティリティー,インプライドボラティリティー
7223,イン・ザ・マネー,イン・ザ・マネー
7224,ＥＳＧ投資,
7225,ＥＣＮ,
7226,ＥＴＮ,
7227,ＥＴＦ,
7228,ＥＴＣ,
7229,ＥＴＰ,
7230,受渡決済,ウケワタシケッサイ
7231,受渡決済値段,ウケワタシケッサイネダン
7232,受渡適格銘柄,ウケワタシテキカクメイガラ
7233,受渡日,ウケワタシニチ
7234,内出来,ウチデライ
7235,売方,バイホウ
7236,売り玉,ウリタマ
7237,売り気配,ウリケハイ
7238,売り越し,ウリコシ
7239,売り残,ウリザン
7240,売残高,バイザンダカ
7241,売り出し,ウリダシ
7242,売り建玉,ウリタテギョク
7243,売りつなぎ,ウリツナギ
7244,売り手控え,ウリテヒカエ
7245,売り特別気配,ウリトクベツケハイ
7246,売り直し,ウリナオシ
7247,売り抜け,ウリヌケ
7248,売り乗せ,ウリノセ
7249,売り場,ウリバ
7250,運用指図,ウンヨウサシズ
7251,ＨＦＴ,
7252,ＨＶ,
7253,ＳＭＡ,
7254,ＳＯＲ注文,
7255,ＳＱ,
7256,ＮＤＦ,
7257,ＮＹＳＥユーロネクスト,
7258,ＮＹＳＥ,
7259,ＦＲＡ,
7260,ＦＸ,
7261,ＭＳＣＢ,
7262,円円スワップ,ユエンユエンスワップ
7263,円キャリー取引,エンキャリートリヒキ
7264,円金利スワップ,エンキンリスワップ
7265,Yen Swap,yエン sワp
7266,円高,エンダカ
7267,円安,エンヤス
7268,ＡＴＭ,
7269,追い証,オイショウ
7270,大商い,ダイショウイ
7271,大口,オオグチ
7272,大口取引,オオグチトリヒキ
7273,大阪証券取引所,オオサカショウケントリヒキジョ
7274,大阪取引所,オオサカトリヒキジョ
7275,お化粧買い,オケショウカイ
7276,踊り場,オドリバ
7277,オプション価格,オプションカカク
7278,オプション取引,オプショントリヒキ
7279,オプション料,オプションリョウ
7280,オペ,オペ
7281,オペレーション,オペレーション
7282,オペレーション・ツイスト,オペレーション・ツイスト
7283,オルタナティブ投資,オルタナティブトウシ
7284,終値関与,オワリネカンヨ
7285,オンライン証券,オンラインショウケン
7286,オンラインブローカー,オンラインブローカー
7287,ＯＩＳ,
7288,オークション方式,オークションホウシキ
7289,オーダー・ドリブン,オーダー・ドリブン
7290,ＯＴＭ,
7291,ＯＴＣ,
7292,オーバーアロットメント,オーバーアロットメント
7293,買い上がり,カイアガリ
7294,買方,カイカタ
7295,買方金利,カイカタキンリ
7296,買い玉,カイタマ
7297,買い気配,カイキハイ
7298,買い越し,カイコシ
7299,回号,カイゴウ
7300,買い支え,カイササエ
7301,買い材料,カイザイリョウ
7302,買い残,カイザン
7303,買残高,バイザンダカ
7304,買い占め,カイシメ
7305,買い建玉,カイタテギョク
7306,買付手数料,カイツケテスウリョウ
7307,買い手控え,カイテヒカエ
7308,買い特別気配,カイトクベツケハイ
7309,買取請求,カイトリセイキュウ
7310,買取引受,カイトリヒキウケ
7311,介入,カイニュウ
7312,買い乗せ,カイノセ
7313,買い場,カイバ
7314,買い持ち,カイモチ
7315,買い戻し,カイモドシ
7316,解約,カイヤク
7317,解約価額,カイヤクカガク
7318,解約金支払日,カイヤクキンシハライビ
7319,解約請求,カイヤクセイキュウ
7320,解約手数料,カイヤクテスウリョウ
7321,カウンターパーティー,カウンターパーティー
7322,カウンターパーティーリスク,カウンターパーティーリスク
7323,価格変動リスク,カカクヘンドウリスク
7324,価格優先の原則,カカクユウセンノゲンソク
7325,貸株,カシカブ
7326,貸株市場,カシカブシジョウ
7327,貸株注意喚起銘柄,カシカブチュウイカンキメイガラ
7328,貸株申込制限銘柄,カシカブモウシコミセイゲンメイガラ
7329,貸し倒れリスク,カシタオレリスク
7330,カストディアン,カストディアン
7331,仮装売買,カソウバイバイ
7332,片端入れ,カタハシイレ
7333,カットオフタイム,カットオフタイム
7334,カバードコール,カバードコール
7335,カバードプット,カバードプット
7336,カバードワラント,カバードワラント
7337,株価指数オプション取引,カブカシスウオプショントリヒキ
7338,株価指数先物取引,カブカシスウサキモノトリヒキ
7339,株価指数連動型上場投資信託,カブカシスウレンドウカタジョウジョウトウシシンタク
7340,株価指標,カブカシヒョウ
7341,株価操作,カブカソウサ
7342,株価リンク債,カブカリンクサイ
7343,株価連動債,カブカレンドウサイ
7344,株式オプション取引,カブシキオプショントリヒキ
7345,株式公開,カブシキコウカイ
7346,株式公開買い付け,カブシキコウカイカイツケ
7347,株式売買委託手数料,カブシキバイバイイタクテスウリョウ
7348,株式分割,カブシキブンカツ
7349,株式併合,カブシキヘイゴウ
7350,株式ミニ投資,カブシキミニトウシ
7351,株式累積投資制度,カブシキルイセキトウシセイド
7352,下方修正,カホウシュウセイ
7353,下方修正条項付きＣＢ,
7354,カラ売り,カラウリ
7355,カラ売り規制,カラウリキセイ
7356,カラ売り比率,カラウリヒリツ
7357,カラ買い,カラカイ
7358,借株残,カリカブザン
7359,仮需要,カリジュヨウ
7360,カレンシースワップ,カレンシースワップ
7361,カレンダースプレッド取引,カレンダースプレッドトリヒキ
7362,為替介入,カワセカイニュウ
7363,為替ヘッジ,カワセヘッジ
7364,為替ヘッジコスト,カワセヘッジコスト
7365,為替ヘッジプレミアム,カワセヘッジプレミアム
7366,為替リスク,カワセリスク
7367,換金売り,カンキンウリ
7368,幹事会社,カンジカイシャ
7369,幹事証券会社,カンジショウケンガイシャ
7370,カントリーファンド,カントリーファンド
7371,監理ポスト,カンリポスト
7372,監理銘柄,カンリメイガラ
7373,外国為替市場,ガイコクカワセシジョウ
7374,外国為替証拠金取引,ガイコクカワセショウコキントリヒキ
7375,外国為替平衡操作,ガイコクカワセヘイコウソウサ
7376,外国証券取引口座,ガイコクショウケントリヒキコウザ
7377,外国人投資家,ガイコクジントウシカ
7378,外務員,ガイムイン
7379,合併比率,ガッペイヒリツ
7380,元本リスク,ガンポンリスク
7381,期先,キサキ
7382,期先限月取引,キサキゲンゲツトリヒキ
7383,期先物,キサキモノ
7384,期日,キジツ
7385,期日明け,キジツアケ
7386,期日圧迫,キジツアッパク
7387,期日売り,キジツウリ
7388,期日向かい,キジツムカイ
7389,基準価額,キジュンカガク
7390,基準値段,キジュンチダン
7391,規制銘柄,キセイメイガラ
7392,期近,キヂカ
7393,期近限月取引,キヂカゲンゲツトリヒキ
7394,期近物,キヂカモノ
7395,既発債,キハツサイ
7396,キャップ,キャップ
7397,ＣＡＰ,
7398,キャリートレード,キャリートレード
7399,Q-Board,
7400,競争売買,キョウソウバイバイ
7401,協調介入,キョウチョウカイニュウ
7402,金融先物取引,キンユウサキモノトリヒキ
7403,金融先物取引業者,キンユウサキモノトリヒキギョウシャ
7404,金融商品仲介業,キンユウショウヒンチュウカイギョウ
7405,金融商品取引業,キンユウショウヒントリヒキギョウ
7406,金融商品取引業者,キンユウショウヒントリヒキギョウシャ
7407,金融商品取引所,キンユウショウヒントリヒキジョ
7408,金融取,キンユウシュ
7409,金融派生商品,キンユウハセイショウヒン
7410,金利スワップ,キンリスワップ
7411,ギブアップ制度,ギブアップセイド
7412,逆指し値注文,ギャクサシアタイチュウモン
7413,逆日歩,ギャクヒブ
7414,クォート・ドリブン,クォート・ドリブン
7415,クオンツ運用,クオンツウンヨウ
7416,くくり直し,ククリナオシ
7417,くくり直し,ククリナオシ
7418,クリアリング機構,クリアリングキコウ
7419,クレジットデリバティブ,クレジットデリバティブ
7420,クレジットリスク,クレジットリスク
7421,クレジット・デフォルト・スワップ,クレジット・デフォルト・スワップ
7422,クロス,クロス
7423,クロスボーダー取引,クロスボーダートリヒキ
7424,クロスレート,クロスレート
7425,グレーマーケット,グレーマーケット
7426,グロース株投資,グロースカブトウシ
7427,グロース市場,グロースシジョウ
7428,グロース投資,グローストウシ
7429,グローバル・オファリング,グローバル・オファリング
7430,ＧＬＯＢＥＸ,
7431,経過利子,ケイカリシ
7432,決済リスク,ケッサイリスク
7433,決算ギャンブル,ケッサンギャンブル
7434,気配,ケハイ
7435,権利行使,ケンリコウシ
7436,権利行使日,ケンリコウシニチ
7437,権利付き最終売買日,ケンリツキサイシュウバイバイニチ
7438,権利付き最終日,ケンリツキサイシュウビ
7439,権利入札,ケンリニュウサツ
7440,権利放棄,ケンリホウキ
7441,減額修正,ゲンガクシュウセイ
7442,現金授受予定額,ゲンキンジュジュヨテイヒタイ
7443,現金担保,ゲンキンタンポ
7444,限月,ゲンゲツ
7445,限月間スプレッド取引,ゲンゲツカンスプレッドトリヒキ
7446,限月交代,ゲンゲツコウタイ
7447,現先取引,ゲンサキトリヒキ
7448,現在値,ゲンザイチ
7449,限日取引,ゲンヒドリヒキ
